,ProductId,Url
160,048983,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_FISSCHL_F_SALL_AQQ_V1.jpg
161,530800,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_530800_F_SALL_AQQ_V1.jpg
162,505077,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_505077_F_SALL_AQQ_V1.jpg
163,001498,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_1498_F_SALL_AQQ_V1.jpg
164,001508,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_1508_F_SALL_AQQ_V1.jpg
165,090701,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_90701_F_SALL_AQQ_V1.jpg
166,508910,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_508910_F_SALL_AQQ_V1.jpg
167,090700,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_90700_F_SALL_AQQ_V1.jpg
168,001483,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_1483_F_SALL_AQQ_V1.jpg
169,001509,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_1509_F_SALL_AQQ_V1.jpg
